source1_entity_id	candidate_entity_ids
S1-622874768	S2-119170862,S2-13684082,S2-150242280,S2-270355835,S2-325919567,S2-326834589,S2-33228405,S2-371692381,S2-378867947,S2-394116005,S2-394669149,S2-401516348,S2-409845059,S2-417052324,S2-453482489,S2-499755795,S2-501936753,S2-520395904,S2-52375347,S2-535903909,S2-542492616,S2-561416780,S2-566288819,S2-572421685,S2-587874439,S2-58857912,S2-590176013,S2-592966140,S2-60172892,S2-622798066,S2-666282042,S2-685057726,S2-691956246,S2-696679067,S2-731588087,S2-752081733,S2-758145635,S2-781637796,S2-784715242,S2-840058249,S2-867710047,S2-876721131,S2-897423255,S2-909393104,S2-934820328,S2-952697415,S3-130033452,S3-143792507,S3-15862184,S3-176565815,S3-183988476,S3-187191446,S3-211623369,S3-213681128,S3-274001469,S3-291229663,S3-307966976,S3-329669265,S3-341758829,S3-348046973,S3-349756107,S3-35685905,S3-426315561,S3-445543159,S3-467723959,S3-480583214,S3-489639409,S3-50096781,S3-506631453,S3-512484299,S3-551271002,S3-558428424,S3-602594348,S3-66150658,S3-669692059,S3-67092186,S3-674061062,S3-686908676,S3-693248863,S3-693687281,S3-713360365,S3-736629062,S3-765518833,S3-76788867,S3-77784220,S3-779267418,S3-794317013,S3-809020085,S3-810645912,S3-838891953,S3-844824551,S3-898110542,S3-930519602,S3-943109373,S3-948392473,S3-959109409,S3-961541957,S3-969181489,S3-993480431
S1-627144525	S2-135795484,S2-161213241,S2-164118721,S2-180299877,S2-189649714,S2-210717517,S2-248155043,S2-271205523,S2-275234184,S2-278254185,S2-285482274,S2-296510570,S2-307443980,S2-312514311,S2-334928044,S2-336880119,S2-349396805,S2-360940104,S2-369574516,S2-391198522,S2-410885270,S2-414011287,S2-419789553,S2-423444033,S2-431530908,S2-43723004,S2-44162524,S2-442726484,S2-445877107,S2-451003731,S2-454547723,S2-460821959,S2-499669500,S2-53686206,S2-547415476,S2-558901774,S2-581003900,S2-597159535,S2-59930788,S2-660033258,S2-676382349,S2-677757521,S2-678209338,S2-701906667,S2-71971097,S2-725461304,S2-732809917,S2-781088026,S2-810865448,S2-811366167,S2-819605456,S2-822978972,S2-825198344,S2-829761724,S2-884813114,S2-909796844,S2-921383329,S2-929352025,S2-957341258,S3-108266203,S3-129307070,S3-159562080,S3-213941631,S3-237630019,S3-249006488,S3-264158824,S3-26712756,S3-285955378,S3-294758798,S3-300678052,S3-309626271,S3-329744400,S3-332237651,S3-349141461,S3-352311255,S3-357263825,S3-39275186,S3-40514647,S3-459251052,S3-459375850,S3-482544415,S3-518992063,S3-519607489,S3-537384870,S3-549031458,S3-562920468,S3-578890259,S3-641355504,S3-650265909,S3-724084278,S3-7285628,S3-790790448,S3-853951977,S3-860079095,S3-86953549,S3-879697215,S3-906800157,S3-908864828,S3-98161716,S3-987879924
S1-63719584	S2-137658355,S2-179461226,S2-209019917,S2-261582859,S2-271108584,S2-272923611,S2-306875981,S2-318546967,S2-335101425,S2-454977828,S2-480212981,S2-537317925,S2-554776207,S2-568814576,S2-574155800,S2-614220387,S2-670114728,S2-684927326,S2-695720803,S2-870694144,S2-893548697,S2-990986170,S2-992631178,S3-12832337,S3-207294843,S3-220826106,S3-253627331,S3-26331081,S3-274476701,S3-318800580,S3-319465931,S3-334775675,S3-359944588,S3-400840619,S3-450828199,S3-462134232,S3-476483688,S3-514751209,S3-548756097,S3-679306055,S3-709956961,S3-715162976,S3-767070862,S3-785261948,S3-794370641,S3-804796691,S3-821723692,S3-878889067,S3-882023339,S3-953545610,S3-998168276
S1-6381641	S2-117565798,S2-13056162,S2-14683646,S2-150097313,S2-202403495,S2-215208731,S2-231688856,S2-232837916,S2-274887107,S2-275292871,S2-314464238,S2-31483296,S2-31958613,S2-333472855,S2-389435470,S2-393563842,S2-431547534,S2-440751152,S2-487582639,S2-571132317,S2-653875888,S2-675348100,S2-708621837,S2-802774091,S2-805812544,S2-810116004,S2-822191627,S2-854741645,S2-857091197,S2-861414287,S2-861522855,S2-908151511,S2-914877951,S2-928504306,S3-102181072,S3-120973010,S3-132281000,S3-137253745,S3-151047335,S3-178048980,S3-191877624,S3-192110903,S3-205445563,S3-207385893,S3-228360752,S3-233767917,S3-243520795,S3-279771478,S3-318274534,S3-320995973,S3-324236781,S3-347598381,S3-380505645,S3-403243368,S3-43496244,S3-449315603,S3-482169634,S3-547483224,S3-547833773,S3-551367724,S3-552181945,S3-561307572,S3-583650754,S3-590167657,S3-595621012,S3-596483886,S3-604024177,S3-627345417,S3-639559149,S3-678948047,S3-744348692,S3-746336669,S3-76546220,S3-769679912,S3-784665931,S3-797506026,S3-811697581,S3-815974584,S3-834003216,S3-862327751,S3-868794729,S3-873969802,S3-87941342,S3-90337639,S3-907707028,S3-957282683,S3-962335924,S3-970003236,S3-971325462,S3-985283233,S3-988331658,S3-992125510,S3-992592351
S1-640830255	S2-120339306,S2-125577528,S2-142547025,S2-154748565,S2-155102849,S2-156452752,S2-159918016,S2-19925397,S2-274562497,S2-292592054,S2-29302830,S2-32844075,S2-339122024,S2-352383953,S2-392531905,S2-411574583,S2-425513728,S2-453482489,S2-465311792,S2-468956394,S2-487379773,S2-492836642,S2-512690883,S2-528305272,S2-540265081,S2-5405243,S2-545940068,S2-561971801,S2-576774941,S2-57774625,S2-589750339,S2-622481215,S2-628378031,S2-636163808,S2-638764882,S2-67633039,S2-715638378,S2-738996676,S2-7671095,S2-774031665,S2-776794265,S2-784715242,S2-787288086,S2-811668480,S2-845683674,S2-866333046,S2-939256569,S2-9456816,S2-95075982,S2-951117541,S2-957597561,S2-976889126,S2-993003422,S3-141943961,S3-144155427,S3-149622251,S3-152773813,S3-152832792,S3-202066104,S3-204667306,S3-239475920,S3-338142330,S3-342278286,S3-371574026,S3-402344486,S3-418990846,S3-44351165,S3-453052054,S3-494380500,S3-521647691,S3-559679152,S3-560071717,S3-58783452,S3-615263624,S3-66260507,S3-668807633,S3-719044091,S3-722381828,S3-722861779,S3-729520785,S3-759743430,S3-76805206,S3-768495437,S3-769077370,S3-785016091,S3-824949915,S3-826237923,S3-826721710,S3-850471397,S3-851230181,S3-8593064,S3-872115917,S3-919196506,S3-933548165,S3-957284469,S3-962918866
S1-644411036	S2-126100779,S2-14145604,S2-154030455,S2-200324877,S2-214245581,S2-231258333,S2-30902592,S2-311198079,S2-352552540,S2-353920232,S2-358321743,S2-373730786,S2-384556840,S2-435467464,S2-51012108,S2-536126482,S2-540537593,S2-542233298,S2-579680,S2-584687229,S2-61211686,S2-674565629,S2-679069894,S2-699391872,S2-727855265,S2-742194956,S2-797039920,S2-79905632,S2-799927293,S2-838382522,S2-838401167,S2-840041139,S2-867078312,S2-887522900,S2-889587153,S2-891638142,S2-895860200,S2-89906125,S2-907560895,S2-909126088,S2-919215435,S2-926126276,S2-932122659,S2-942568155,S2-973267603,S3-106393815,S3-125572762,S3-151098654,S3-216627372,S3-242950495,S3-247518137,S3-253906342,S3-29200507,S3-302483285,S3-341206329,S3-361450213,S3-390559825,S3-41477273,S3-418990846,S3-421061313,S3-442641088,S3-443722463,S3-515696539,S3-519274894,S3-575134528,S3-584560778,S3-601530978,S3-601878588,S3-637360144,S3-653850910,S3-657015167,S3-670775535,S3-696111559,S3-698085734,S3-75956123,S3-766522100,S3-777652031,S3-797455572,S3-832434530,S3-903204951,S3-953075301
S1-657654513	S2-223425813,S2-227887567,S2-328680381,S2-359437116,S2-378011585,S2-386701036,S2-41514279,S2-439161022,S2-478530767,S2-485129405,S2-505311451,S2-507704636,S2-564238568,S2-57593311,S2-579568693,S2-584729438,S2-613911773,S2-658347451,S2-682295338,S2-753049565,S2-804032476,S2-872303457,S2-906921519,S2-910842372,S2-931005814,S2-943222249,S3-145151842,S3-157251275,S3-171076624,S3-171366329,S3-220266829,S3-234047630,S3-283270020,S3-325791419,S3-347403949,S3-366079349,S3-377104674,S3-378119158,S3-469199816,S3-487598602,S3-519607078,S3-52400270,S3-658349844,S3-682278061,S3-716935934,S3-73168111,S3-751227021,S3-76149866,S3-77569017,S3-829371872,S3-852012262,S3-8865181,S3-941132177
S1-658439443	S2-113522330,S2-13812903,S2-172205974,S2-181056636,S2-187657273,S2-206499767,S2-254921986,S2-269216938,S2-278376019,S2-281766113,S2-306571257,S2-326368586,S2-350941202,S2-398600766,S2-425348204,S2-429714134,S2-438969319,S2-448720779,S2-454628823,S2-483921688,S2-495565633,S2-51291991,S2-523716994,S2-528817145,S2-545063219,S2-547881968,S2-573187884,S2-574147563,S2-574530624,S2-593628794,S2-607605766,S2-612137673,S2-659006722,S2-674315309,S2-696101444,S2-727570982,S2-730331157,S2-73904397,S2-748325649,S2-7624353,S2-765844427,S2-769765145,S2-802084293,S2-816934387,S2-87925446,S2-895333808,S2-902582027,S2-902902513,S2-941675979,S2-959150948,S2-982088229,S2-993422244,S3-112046480,S3-131117307,S3-142144880,S3-147161435,S3-171499226,S3-173829850,S3-214499657,S3-216530787,S3-241930630,S3-282362067,S3-303445664,S3-309945902,S3-414703806,S3-415380926,S3-422009012,S3-443957273,S3-45722534,S3-458082069,S3-470946230,S3-502038653,S3-506726696,S3-511647418,S3-514623623,S3-537736264,S3-556335825,S3-566085102,S3-567027426,S3-613309208,S3-628430783,S3-642783386,S3-648102632,S3-654074788,S3-700635683,S3-713910721,S3-731204059,S3-754922463,S3-770509625,S3-795041848,S3-803213129,S3-834328940,S3-83539310,S3-854469227,S3-857238865,S3-925005131,S3-942878000,S3-942976164,S3-960702922,S3-996706485
S1-665355186	S2-102286733,S2-126380926,S2-127649829,S2-133044236,S2-14940734,S2-178246198,S2-182052336,S2-199141006,S2-207354807,S2-214087576,S2-215169300,S2-22700931,S2-244869949,S2-245824134,S2-246534162,S2-258040459,S2-262860560,S2-270768375,S2-275166302,S2-303840498,S2-305666391,S2-310476627,S2-317986865,S2-31958613,S2-327312740,S2-329256726,S2-344085581,S2-379118065,S2-395810184,S2-42654222,S2-433439429,S2-45039411,S2-460916094,S2-476817426,S2-484700872,S2-503829652,S2-532002586,S2-557877194,S2-607605766,S2-626546137,S2-632243559,S2-647343574,S2-666451268,S2-699778678,S2-703556722,S2-708159493,S2-708410465,S2-712397201,S2-715087879,S2-720057792,S2-735104265,S2-739502348,S2-754376080,S2-773617994,S2-774139241,S2-788637934,S2-804627671,S2-811409070,S2-817480836,S2-82493242,S2-860465082,S2-875758626,S2-898171065,S2-899912281,S2-911358391,S2-945161916,S2-951945362,S2-967438873,S2-970220938,S2-970774230,S2-978867470,S3-103405689,S3-237031504,S3-246504737,S3-269804572,S3-274677055,S3-365522,S3-414725430,S3-422511834,S3-436506518,S3-438480250,S3-441953820,S3-479547424,S3-485472794,S3-487438601,S3-495341725,S3-552762137,S3-566328140,S3-602882718,S3-61992185,S3-635693055,S3-679462319,S3-709302855,S3-735658070,S3-745376778,S3-819560818,S3-849722702,S3-888660305,S3-914621220,S3-967990950
S1-669413769	S2-114113860,S2-127649829,S2-141992643,S2-169597264,S2-268660021,S2-349303228,S2-472527104,S2-520919387,S2-540656284,S2-550265337,S2-605701830,S2-618844064,S2-623517407,S2-645138790,S2-699504265,S2-713572779,S2-724042225,S2-800014563,S2-814853152,S2-877479417,S2-880342210,S2-885671712,S3-107068445,S3-122288806,S3-127637575,S3-135063094,S3-141686200,S3-149811500,S3-167308037,S3-213712532,S3-237497669,S3-241511505,S3-241914156,S3-271446960,S3-276252416,S3-277470813,S3-285650811,S3-295796224,S3-311380074,S3-333575412,S3-345436487,S3-384211175,S3-397518552,S3-403708677,S3-43611837,S3-43772118,S3-46956620,S3-476394916,S3-479547424,S3-493817951,S3-50968995,S3-548724255,S3-565031092,S3-583551865,S3-603235983,S3-615900852,S3-625030745,S3-625957180,S3-639036668,S3-654543528,S3-678683280,S3-719831398,S3-720525766,S3-727635639,S3-75020170,S3-814353564,S3-848410215,S3-87907581,S3-956502880,S3-973335577
S1-671129885	S2-107425650,S2-15116571,S2-375389076,S2-46857054,S2-626479709,S2-638796094,S2-646606580,S2-650615133,S2-657617934,S2-686200132,S2-696285971,S2-730378897,S2-856480464,S2-887736865,S3-144598802,S3-144722907,S3-237539683,S3-253906342,S3-291695952,S3-384990186,S3-453026472,S3-618685367,S3-670139239,S3-732975762,S3-91568306,S3-981450473
S1-677358632	S2-160208970,S2-289995403,S2-290663739,S2-314265909,S2-412522820,S2-494311438,S2-495690504,S2-570245116,S2-572006518,S2-57490681,S2-577773321,S2-622364124,S2-635321054,S2-70665078,S2-713855095,S2-735201125,S2-754091408,S2-765615274,S2-821725294,S2-821893822,S2-842981557,S2-857270254,S2-868958067,S2-873931961,S2-892886608,S2-895645878,S2-907307129,S2-918074562,S2-93478686,S3-140247115,S3-151047335,S3-15466504,S3-155036705,S3-222464878,S3-249492982,S3-254516265,S3-262485313,S3-267175075,S3-267499170,S3-278334032,S3-292102686,S3-363150121,S3-367149541,S3-392106942,S3-393421871,S3-461555497,S3-46443267,S3-477722069,S3-502151942,S3-521289927,S3-529820330,S3-557226529,S3-747144768,S3-758712709,S3-814669360,S3-818486597,S3-907446075,S3-936344337,S3-939904281,S3-95476692,S3-99264602,S3-994213020
S1-67904101	S2-202681283,S2-458097277,S2-544639758,S2-555394772,S2-631451351,S2-648895589,S2-736042244,S2-745868728,S2-846708060,S2-884608707,S2-921538446,S2-934608391,S2-941574904,S2-950910173,S2-994301220,S3-118025551,S3-145025456,S3-156565489,S3-170680860,S3-224190698,S3-23294124,S3-233767917,S3-246155489,S3-489903468,S3-491213841,S3-492057419,S3-617476766,S3-682236953,S3-696506473,S3-745800520,S3-805124051,S3-851536050,S3-853913331,S3-867892975
S1-702336597	S2-121382357,S2-178828788,S2-183664973,S2-228779604,S2-247552236,S2-254788701,S2-258524103,S2-266340710,S2-26950925,S2-282961773,S2-301746313,S2-318303423,S2-318761441,S2-322127049,S2-33383115,S2-348024958,S2-418380949,S2-423131785,S2-430031715,S2-453140787,S2-461563520,S2-502709642,S2-50391215,S2-527695405,S2-603635417,S2-624560793,S2-630651352,S2-647511333,S2-659345862,S2-665584581,S2-673473326,S2-716235978,S2-723832431,S2-732829021,S2-738484039,S2-747243692,S2-753444740,S2-764713035,S2-77306856,S2-773169022,S2-798018002,S2-809515248,S2-822346901,S2-828819520,S2-830415316,S2-838831361,S2-844263640,S2-921111723,S2-921137386,S2-938743845,S2-943707831,S3-113253162,S3-141091952,S3-234114420,S3-342384595,S3-344959823,S3-356135865,S3-371438067,S3-398011682,S3-4002608,S3-440995686,S3-448167934,S3-480227792,S3-494720811,S3-497472606,S3-531382324,S3-533193854,S3-536348122,S3-542980413,S3-563641161,S3-57045093,S3-575306388,S3-57619122,S3-583028491,S3-602432033,S3-603364853,S3-616761805,S3-631161990,S3-643405329,S3-649126738,S3-673525475,S3-68635253,S3-696671091,S3-729059025,S3-731358529,S3-732207078,S3-745541681,S3-776849193,S3-781958416,S3-812434061,S3-82315301,S3-840596088,S3-899441975,S3-902040254,S3-906042339,S3-906244277,S3-926493316,S3-936232499,S3-940450786,S3-9578195
S1-706856946	S2-110778219,S2-114200915,S2-144466580,S2-149550360,S2-182606663,S2-229956555,S2-24242828,S2-245291586,S2-251786106,S2-281066731,S2-333834345,S2-337127284,S2-34644977,S2-351870381,S2-355235944,S2-358791502,S2-373089258,S2-408685566,S2-430728799,S2-431726193,S2-444213826,S2-52948750,S2-534420283,S2-539134456,S2-59782346,S2-612759814,S2-613886186,S2-617907241,S2-682196710,S2-689471288,S2-699074234,S2-699650823,S2-72883532,S2-729041067,S2-760619006,S2-825207939,S2-826542762,S2-828947992,S2-843283224,S2-849224837,S2-876545329,S2-892367472,S2-91150407,S2-972185378,S3-120271062,S3-127544752,S3-127943598,S3-136499130,S3-14546111,S3-161068526,S3-171018534,S3-235965776,S3-257773351,S3-305202253,S3-323153716,S3-324820153,S3-356187986,S3-368084820,S3-389438306,S3-395169745,S3-398995508,S3-401432786,S3-413479461,S3-421238278,S3-461769740,S3-485929052,S3-518125467,S3-523319288,S3-541457644,S3-560866415,S3-57620025,S3-59474892,S3-59504831,S3-651240640,S3-653929085,S3-708184306,S3-714140868,S3-719762271,S3-736431069,S3-809966337,S3-82304919,S3-846531212,S3-91524090,S3-91997873,S3-927535460,S3-939639201,S3-948323362,S3-960842866
S1-709074730	S2-109123667,S2-117046778,S2-137132955,S2-154012771,S2-207672044,S2-210211020,S2-259105849,S2-291353274,S2-320439385,S2-368637086,S2-371610389,S2-407017000,S2-408845232,S2-42297081,S2-4298900,S2-433072095,S2-441899223,S2-456020855,S2-46119059,S2-46139839,S2-477986423,S2-487086379,S2-493958515,S2-504084863,S2-504563685,S2-509702087,S2-552475255,S2-5707522,S2-581946988,S2-583461418,S2-598250558,S2-606264573,S2-612793266,S2-620275026,S2-646192031,S2-65646154,S2-668570916,S2-675011301,S2-684017125,S2-711655735,S2-822970011,S2-844255679,S2-873232185,S2-905915808,S2-907727358,S2-947549174,S2-950124108,S2-957850786,S2-960553036,S3-137840589,S3-141506690,S3-16169423,S3-171804547,S3-256137275,S3-282456624,S3-295406473,S3-348905198,S3-376698029,S3-382871329,S3-410094210,S3-442321530,S3-443722463,S3-514751209,S3-522350907,S3-586722450,S3-619352752,S3-624352163,S3-627013556,S3-62939172,S3-648565987,S3-686085273,S3-700826579,S3-717741899,S3-727034007,S3-727512291,S3-768730210,S3-793831707,S3-805704707,S3-830336011,S3-858445326,S3-939716416,S3-947812532,S3-989788512,S3-997847073
S1-716442915	S2-153046971,S2-164498910,S2-166760851,S2-177633442,S2-199669656,S2-207964292,S2-220720253,S2-248793810,S2-271555689,S2-297215873,S2-299108910,S2-312372957,S2-33237522,S2-358183733,S2-367619938,S2-369583328,S2-415177929,S2-418551982,S2-426056399,S2-448967653,S2-454714477,S2-468756025,S2-46989188,S2-475305437,S2-480821739,S2-486281718,S2-490072749,S2-490732870,S2-507192029,S2-508374208,S2-510383940,S2-518145813,S2-521180185,S2-530868795,S2-537342965,S2-542056483,S2-55434341,S2-569542739,S2-600197053,S2-613454283,S2-623817123,S2-646867412,S2-650512870,S2-65378876,S2-654784858,S2-663913320,S2-666060563,S2-669658925,S2-682253670,S2-683539102,S2-687568056,S2-700693791,S2-704682305,S2-709331265,S2-71207926,S2-727608986,S2-731649105,S2-742149781,S2-747466359,S2-775967081,S2-78769581,S2-787757653,S2-793614403,S2-795982805,S2-802605821,S2-808728262,S2-814565512,S2-824509207,S2-829980962,S2-835144110,S2-847882502,S2-849730555,S2-857216235,S2-874354006,S2-880486716,S2-895257258,S2-897712063,S2-905566596,S2-938114968,S2-944147628,S2-97346546,S2-985067449,S2-994698031,S3-113462535,S3-161338369,S3-181144762,S3-227082747,S3-273324366,S3-273690584,S3-430121015,S3-444175673,S3-573860030,S3-609111849,S3-766044373,S3-802676977,S3-821770025,S3-879599711,S3-891691813,S3-903166179,S3-922330988
S1-719919136	S2-102286733,S2-126380926,S2-127649829,S2-133044236,S2-14940734,S2-178246198,S2-182052336,S2-207354807,S2-214087576,S2-215169300,S2-22700931,S2-244869949,S2-245824134,S2-258040459,S2-262860560,S2-270768375,S2-275166302,S2-303840498,S2-317986865,S2-31958613,S2-327312740,S2-344085581,S2-42654222,S2-45039411,S2-476817426,S2-484700872,S2-503829652,S2-532002586,S2-557877194,S2-607605766,S2-647343574,S2-666451268,S2-699778678,S2-703556722,S2-708159493,S2-708410465,S2-712397201,S2-715087879,S2-720057792,S2-735104265,S2-739502348,S2-773617994,S2-774139241,S2-788637934,S2-804627671,S2-811409070,S2-82493242,S2-860465082,S2-898171065,S2-899912281,S2-911358391,S2-945161916,S2-951945362,S2-967438873,S2-970220938,S2-970774230,S2-978867470,S3-115061195,S3-126904122,S3-132067707,S3-166218205,S3-168324608,S3-196565468,S3-221755697,S3-275349290,S3-28430063,S3-287055298,S3-306170136,S3-347732574,S3-38043078,S3-380951818,S3-393744173,S3-403301546,S3-432970517,S3-468236317,S3-5316319,S3-539654779,S3-563754134,S3-576297328,S3-583976138,S3-592073516,S3-604536112,S3-606924459,S3-635741056,S3-672948389,S3-702756807,S3-70460315,S3-713237036,S3-721177356,S3-739100742,S3-747487224,S3-825166358,S3-830387454,S3-830717300,S3-847355378,S3-854469227,S3-920959323,S3-921169035,S3-971463717,S3-973786081
S1-72918323	S2-110697354,S2-141369082,S2-158989871,S2-261405250,S2-344574972,S2-354439624,S2-372693544,S2-401136411,S2-489213279,S2-513445558,S2-544980161,S2-558442576,S2-589708934,S2-605462590,S2-612156049,S2-619387578,S2-620647719,S2-635513613,S2-638665720,S2-642122157,S2-646191267,S2-666971517,S2-689541353,S2-692975431,S2-70140928,S2-716655664,S2-739245675,S2-746641962,S2-750070126,S2-752434586,S2-76382003,S2-799768001,S2-808100278,S2-811325275,S2-877118600,S2-896732085,S2-910195544,S2-910920599,S2-918763928,S2-980417670,S3-103355960,S3-141448221,S3-150505193,S3-165972102,S3-183893342,S3-206519992,S3-211088838,S3-222030707,S3-249094103,S3-272535,S3-27716195,S3-294364613,S3-338069301,S3-351588871,S3-382812301,S3-423560407,S3-425135701,S3-475107869,S3-478314486,S3-536503329,S3-542239427,S3-550490677,S3-626166797,S3-639396653,S3-702675443,S3-742318382,S3-778419086,S3-795172385,S3-800954195,S3-801201103,S3-851105777,S3-89968268,S3-902077022,S3-907272755,S3-948089755,S3-97363833,S3-990022469
S1-732613749	S2-11389574,S2-136704480,S2-14302008,S2-154696595,S2-167575886,S2-184190407,S2-192802782,S2-20047958,S2-206490291,S2-248800034,S2-270527204,S2-292440715,S2-312231193,S2-320983511,S2-361206026,S2-395299404,S2-395504295,S2-428176216,S2-434331979,S2-479331549,S2-486149949,S2-490814405,S2-566407734,S2-589224004,S2-632667174,S2-642921016,S2-653808536,S2-684551309,S2-710795247,S2-717103442,S2-727234193,S2-760041943,S2-762842003,S2-76923389,S2-794892610,S2-800992054,S2-808317602,S2-828947992,S2-8661228,S2-880755170,S2-888667254,S2-909126088,S2-932536548,S2-932830398,S2-942568155,S2-947954302,S3-116294622,S3-119972703,S3-130100987,S3-151098654,S3-154273781,S3-15858453,S3-191004810,S3-216627372,S3-223453487,S3-23257883,S3-256137275,S3-310991726,S3-327833165,S3-344681418,S3-380278329,S3-425694678,S3-442680990,S3-460504929,S3-473367120,S3-478576992,S3-483426014,S3-48376538,S3-484495786,S3-501901914,S3-515696539,S3-523728448,S3-550172243,S3-566929643,S3-578318888,S3-606150783,S3-615616085,S3-620855017,S3-622788998,S3-626110802,S3-670775535,S3-703560467,S3-723615269,S3-752648055,S3-758761396,S3-766469165,S3-800499462,S3-804292827,S3-808994890,S3-829556047,S3-832434530,S3-841714868,S3-847369810,S3-856932824,S3-878559803,S3-890664785,S3-895992541,S3-921837125,S3-994362325,S3-996802106
